tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,960,0,live,CD44,"CDW44, CSPG8, ECMR-III, HCELL, HUTCH-I, IN, LHR, MC56, MDU2, MDU3, MIC4, Pgp1",CD44 molecule (Indian blood group),CD44 antigen|GP90 lymphocyte homing/adhesion receptor|Hermes antigen|Indian blood group antigen|cell surface glycoprotein CD44|chondroitin sulfate proteoglycan 8|epican|extracellular matrix receptor III|hematopoietic cell E- and L-selectin ligand|heparan sulfate proteoglycan|homing function and Indian blood group system|hyaluronate receptor|phagocytic glycoprotein 1|soluble CD44,11p13,11,NC_000011.10,35139168,35232402,plus,21,107269
9606,Homo sapiens,4851,0,live,NOTCH1,"AOS5, AOVD1, TAN1, hN1",notch receptor 1,"neurogenic locus notch homolog protein 1|Notch homolog 1, translocation-associated|notch 1|translocation-associated notch protein TAN-1",9q34.3,9,NC_000009.12,136494433,136546048,minus,34,190198
9606,Homo sapiens,6387,0,live,CXCL12,"IRH, PBSF, SCYB12, SDF1, TLSF, TPAR1",C-X-C motif chemokine ligand 12,stromal cell-derived factor 1|chemokine (C-X-C motif) ligand 12|intercrine reduced in hepatomas|pre-B cell growth-stimulating factor,10q11.21,10,NC_000010.11,44292088,44385097,minus,9,600835
9606,Homo sapiens,406991,0,live,MIR21,"MIRN21, hsa-mir-21, miR-21, miRNA21",microRNA 21,,17q23.1,17,NC_000017.11,59841266,59841337,plus,1,611020
9606,Homo sapiens,4233,0,live,MET,"AUTS9, DFNB97, HGFR, RCCP2, c-Met","MET proto-oncogene, receptor tyrosine kinase",hepatocyte growth factor receptor|HGF receptor|HGF/SF receptor|SF receptor|proto-oncogene c-Met|scatter factor receptor|tyrosine-protein kinase Met,7q31.2,7,NC_000007.14,116672196,116798386,plus,24,164860
9606,Homo sapiens,472,0,live,ATM,"AT1, ATA, ATC, ATD, ATDC, ATE, TEL1, TELO1",ATM serine/threonine kinase,"serine-protein kinase ATM|A-T mutated|AT mutated|TEL1, telomere maintenance 1, homolog|ataxia telangiectasia mutated",11q22.3,11,NC_000011.10,108222484,108369102,plus,69,607585
9606,Homo sapiens,3077,0,live,HFE,"HFE1, HH, HLA-H, MVCD7, TFQTL2",homeostatic iron regulator,hereditary hemochromatosis protein|MHC class I-like protein HFE|hereditary hemochromatosis protein HLA-H|high Fe,6p22.2,6,NC_000006.12,26087281,26098343,plus,7,613609
9606,Homo sapiens,23411,0,live,SIRT1,"SIR2, SIR2L1, SIR2alpha",sirtuin 1,NAD-dependent protein deacetylase sirtuin-1|SIR2-like protein 1|regulatory protein SIR2 homolog 1|sirtuin type 1,10q21.3,10,NC_000010.11,67884656,67918390,plus,11,604479
9606,Homo sapiens,3815,0,live,KIT,"C-Kit, CD117, MASTC, PBT, SCFR","KIT proto-oncogene, receptor tyrosine kinase",mast/stem cell growth factor receptor Kit|c-Kit protooncogene|p145 c-kit|piebald trait protein|proto-oncogene c-Kit|proto-oncogene tyrosine-protein kinase Kit|soluble KIT variant 1|tyrosine-protein kinase Kit|v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog|v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene-like protein,4q12,4,NC_000004.12,54657928,54740715,plus,21,164920
9606,Homo sapiens,7515,0,live,XRCC1,"RCC, SCAR26",X-ray repair cross complementing 1,DNA repair protein XRCC1|X-ray repair complementing defective repair in Chinese hamster cells 1|X-ray repair cross-complementing protein 1,19q13.31,19,NC_000019.10,43543311,43575527,minus,17,194360
9606,Homo sapiens,2908,0,live,NR3C1,"GCCR, GCR, GCRST, GR, GRL",nuclear receptor subfamily 3 group C member 1,"glucocorticoid receptor|glucocorticoid nuclear receptor variant 1|nuclear receptor subfamily 3 group C member 1 variant hGR-B(54)|nuclear receptor subfamily 3 group C member 1 variant hGR-B(77)|nuclear receptor subfamily 3 group C member 1 variant hGR-B(93)|nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)",5q31.3,5,NC_000005.10,143277931,143435512,minus,16,138040
9606,Homo sapiens,3146,0,live,HMGB1,"HMG-1, HMG1, HMG3, SBP-1",high mobility group box 1,high mobility group protein B1|Amphoterin|Sulfoglucuronyl carbohydrate binding protein|high-mobility group (nonhistone chromosomal) protein 1,13q12.3,13,NC_000013.11,30456704,30617597,minus,9,163905
9606,Homo sapiens,154,0,live,ADRB2,"ADRB2R, ADRBR, B2AR, BAR, BETA2AR",adrenoceptor beta 2,"beta-2 adrenergic receptor|adrenergic, beta-2-, receptor, surface|adrenoceptor beta 2 surface|beta-2 adrenoceptor|beta-2 adrenoreceptor|catecholamine receptor",5q32,5,NC_000005.10,148826593,148828634,plus,1,109690
9606,Homo sapiens,355,0,live,FAS,"ALPS1A, APO-1, APT1, CD951, FASTM, TNFRSF6, FAS",Fas cell surface death receptor,"tumor necrosis factor receptor superfamily member 6|APO-1 cell surface antigen|CD95 antigen|FASLG receptor|Fas (TNF receptor superfamily, member 6)|Fas AMA|TNF receptor superfamily member 6|apoptosis antigen 1|apoptosis signaling receptor FAS|apoptosis-mediating surface antigen FAS|mutant tumor necrosis receptor superfamily member 6|tumor necrosis factor receptor superfamily, member 6",10q23.31,10,NC_000010.11,88968429,89017059,plus,15,134637
9606,Homo sapiens,3162,0,live,HMOX1,"HMOX1D, HO-1, HSP32, bK286B10",heme oxygenase 1,"heme oxygenase 1|heat shock protein, 32-kD|heme oxygenase (decycling) 1",22q12.3,22,NC_000022.11,35381096,35394207,plus,5,141250
9606,Homo sapiens,3383,0,live,ICAM1,"BB2, CD54, P3.58",intercellular adhesion molecule 1,"intercellular adhesion molecule 1|ICAM-1|cell surface glycoprotein P3.58|epididymis secretory sperm binding protein|intercellular adhesion molecule 1 (CD54), human rhinovirus receptor|major group rhinovirus receptor",19p13.2,19,NC_000019.10,10271120,10286615,plus,7,147840
9606,Homo sapiens,5970,0,live,RELA,"CMCU, NFKB3, p65","RELA proto-oncogene, NF-kB subunit",transcription factor p65|NF-kappa-B p65delta3|NF-kappa-B transcription factor p65|nuclear factor NF-kappa-B p65 subunit|nuclear factor of kappa light polypeptide gene enhancer in B-cells 3|v-rel avian reticuloendotheliosis viral oncogene homolog A|v-rel reticuloendotheliosis viral oncogene homolog A,11q13.1,11,NC_000011.10,65653596,65662972,minus,12,164014
9606,Homo sapiens,2100,0,live,ESR2,"ER-BETA, ESR-BETA, ESRB, ESTRB, Erb, NR3A2, ODG8",estrogen receptor 2,"estrogen receptor beta|estrogen receptor beta 4|estrogen receptor beta splice variant, ERbeta2delta7|estrogen receptor beta splice variant, ERbeta4delta7|estrogen receptor beta splice variant, ERbeta6|estrogen receptor beta splice variant, ERbeta6delta7|estrogen receptor beta splice variant, ERbeta7|estrogen receptor beta splice variant, ERbeta7delta7|estrogen receptor beta splice variant, ERbetaEx. 4L|estrogen receptor beta splice variant, ERbetaEx. 6L|nuclear receptor subfamily 3 group A member 2|oestrogen receptor beta",14q23.2-q23.3,14,NC_000014.9,64226707,64338631,minus,18,601663
9606,Homo sapiens,6696,0,live,SPP1,"BNSP, BSPI, ETA-1, OPN",secreted phosphoprotein 1,"osteopontin|SPP1/CALPHA1 fusion|early T-lymphocyte activation 1|nephropontin|osteopontin/immunoglobulin alpha 1 heavy chain constant region fusion protein|secreted phosphoprotein 1 (osteopontin, bone sialoprotein I, early T-lymphocyte activation 1)|secreted phosphoprotein 1 variant 6|urinary stone protein|uropontin",4q22.1,4,NC_000004.12,87975650,87983411,plus,8,166490
9606,Homo sapiens,50943,0,live,FOXP3,"AIID, DIETER, IPEX, JM2, PIDX, XPID",forkhead box P3,"forkhead box protein P3|FOXP3delta7|immune dysregulation, polyendocrinopathy, enteropathy, X-linked|immunodeficiency, polyendocrinopathy, enteropathy, X-linked|scurfin",Xp11.23,X,NC_000023.11,49250436,49264932,minus,12,300292
9606,Homo sapiens,3606,0,live,IL18,"IGIF, IL-18, IL-1g, IL1F4",interleukin 18,interleukin-18|IFN-gamma-inducing factor|IL-1 gamma|iboctadekin|interleukin 18 (interferon-gamma-inducing factor)|interleukin-1 gamma,11q23.1,11,NC_000011.10,112143251,112164104,minus,6,600953
9606,Homo sapiens,3135,0,live,HLA-G,MHC-G,"major histocompatibility complex, class I, G","HLA class I histocompatibility antigen, alpha chain G|HLA G antigen|HLA-G histocompatibility antigen, class I, G|MHC class I antigen G|MHC class Ib antigen|b2 microglobulin|mutant MHC class I antigen|mutant MHC class Ib antigen",6p22.1,6,NC_000006.12,29826979,29831130,plus,9,142871
9606,Homo sapiens,5925,0,live,RB1,"OSRC, PPP1R130, RB, p105-Rb, p110-RB1, pRb, pp110",RB transcriptional corepressor 1,"retinoblastoma-associated protein|GOS563 exon 17 substitution mutation causes premature stop|exon 17 tumor GOS561 substitution mutation causes premature stop|prepro-retinoblastoma-associated protein|protein phosphatase 1, regulatory subunit 130|retinoblastoma 1|retinoblastoma suspectibility protein",13q14.2,13,NC_000013.11,48303747,48481890,plus,28,614041
9606,Homo sapiens,3565,0,live,IL4,"BCGF-1, BCGF1, BSF-1, BSF1, IL-4",interleukin 4,interleukin-4|B cell growth factor 1|B_cell stimulatory factor 1|binetrakin|interleukin 4 variant 2|lymphocyte stimulatory factor 1|pitrakinra,5q31.1,5,NC_000005.10,132673986,132682678,plus,5,147780
9606,Homo sapiens,1432,0,live,MAPK14,"CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA",mitogen-activated protein kinase 14,mitogen-activated protein kinase 14|CSAID-binding protein|MAP kinase 14|MAP kinase Mxi2|MAP kinase p38 alpha|MAX-interacting protein 2|cytokine suppressive anti-inflammatory drug binding protein|mitogen-activated protein kinase p38 alpha|p38 MAP kinase|p38 mitogen activated protein kinase|p38alpha Exip|stress-activated protein kinase 2A,6p21.31,6,NC_000006.12,36027677,36122964,plus,22,600289
9606,Homo sapiens,2932,0,live,GSK3B,,glycogen synthase kinase 3 beta,glycogen synthase kinase-3 beta|GSK-3 beta|GSK3beta isoform|serine/threonine-protein kinase GSK3B,3q13.33,3,NC_000003.12,119821321,120095823,minus,13,605004
9606,Homo sapiens,2146,0,live,EZH2,"ENX-1, ENX1b, KMT6, KMT6A, WVS, WVS2, EZH2",enhancer of zeste 2 polycomb repressive complex 2 subunit,histone-lysine N-methyltransferase EZH2|enhancer of zeste homolog 2|lysine N-methyltransferase 6,7q36.1,7,NC_000007.14,148807374,148884344,minus,25,601573
9606,Homo sapiens,3480,0,live,IGF1R,"CD221, IGFIR, IGFR, JTK13",insulin like growth factor 1 receptor,insulin-like growth factor 1 receptor|IGF-I receptor|soluble IGF1R variant 1|soluble IGF1R variant 2,15q26.3,15,NC_000015.10,98648539,98964530,plus,26,147370
9606,Homo sapiens,6714,0,live,SRC,"ASV1, THC6, c-SRC, p60-Src, SRC","SRC proto-oncogene, non-receptor tyrosine kinase","proto-oncogene tyrosine-protein kinase Src|proto-oncogene c-Src|protooncogene SRC, Rous sarcoma|tyrosine kinase pp60c-src|tyrosine-protein kinase SRC-1|v-src avian sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog",20q11.23,20,NC_000020.11,37344685,37405432,plus,17,190090
9606,Homo sapiens,177,0,live,AGER,"RAGE, SCARJ1",advanced glycosylation end-product specific receptor,advanced glycosylation end product-specific receptor|RAGE isoform NtRAGE-delta|RAGE isoform sRAGE-delta|receptor for advanced glycation end-products variant 20,6p21.32,6,NC_000006.12,32180968,32184380,minus,11,600214
9606,Homo sapiens,51738,0,live,GHRL,MTLRP,ghrelin and obestatin prepropeptide,"appetite-regulating hormone|In2c-preproghrelin|ghrelin, growth hormone secretagogue receptor ligand|ghrelin/obestatin preprohormone|ghrelin/obestatin prepropeptide|growth hormone-releasing peptide|motilin-related peptide|prepro-appetite regulatory hormone|preproghrelin",3p25.3,3,NC_000003.12,10285666,10292947,minus,7,605353
9606,Homo sapiens,2706,0,live,GJB2,"CX26, DFNA3, DFNA3A, DFNB1, DFNB1A, HID, KID, NSRD1, PPK",gap junction protein beta 2,"gap junction beta-2 protein|connexin 26|gap junction beta 2 proteinc|gap junction protein, beta 2, 26kDa|mutant gap junction beta 2 protein|mutant gap junction protein beta 2",13q12.11,13,NC_000013.11,20187470,20192938,minus,3,121011
9606,Homo sapiens,3690,0,live,ITGB3,"BDPLT16, BDPLT2, CD61, GP3A, GPIIIa, GT",integrin subunit beta 3,"integrin beta-3|antigen CD61|integrin beta 3|integrin beta chain, beta 3|integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61)|platelet membrane glycoprotein IIIa",17q21.32,17,NC_000017.11,47253827,47313743,plus,15,173470
9606,Homo sapiens,64127,0,live,NOD2,"ACUG, BLAU, BLAUS, CARD15, CD, CLR16.3, IBD1, NLRC2B, PSORAS1, YAOS, NOD2",nucleotide binding oligomerization domain containing 2,"nucleotide-binding oligomerization domain-containing protein 2|NLR family, CARD domain containing 2|NOD-like receptor C2|caspase recruitment domain family, member 15|caspase recruitment domain protein 15|caspase recruitment domain-containing protein 15|inflammatory bowel disease protein 1|nucleotide-binding oligomerization domain 2|nucleotide-binding oligomerization domain, leucine rich repeat and CARD domain containing 2",16q12.1,16,NC_000016.10,50693587,50733077,plus,18,605956
9606,Homo sapiens,3688,0,live,ITGB1,"CD29, FNRB, GPIIA, MDF2, MSK12, VLA-BETA, VLAB",integrin subunit beta 1,"integrin beta-1|glycoprotein IIa|integrin VLA-4 beta subunit|integrin beta 1|integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)|very late activation protein, beta polypeptide",10p11.22,10,NC_000010.11,32900318,32958230,minus,18,135630
9606,Homo sapiens,836,0,live,CASP3,"CPP32, CPP32B, SCA-1",caspase 3,"caspase-3|CASP-3|CPP-32|PARP cleavage protease|SREBP cleavage activity 1|apopain|caspase 3, apoptosis-related cysteine peptidase|caspase 3, apoptosis-related cysteine protease|cysteine protease CPP32|procaspase3|protein Yama",4q35.1,4,NC_000004.12,184627696,184649475,minus,9,600636
9606,Homo sapiens,142,0,live,PARP1,"ADPRT, ADPRT 1, ADPRT1, ARTD1, PARP, PARP-1, PPOL, pADPRT-1",poly(ADP-ribose) polymerase 1,"poly [ADP-ribose] polymerase 1|ADP-ribosyltransferase (NAD; poly (ADP-ribose) polymerase)|ADP-ribosyltransferase NAD()|ADP-ribosyltransferase diphtheria toxin-like 1|DNA ADP-ribosyltransferase PARP1|NAD() ADP-ribosyltransferase 1|poly (ADP-ribose) polymerase family, member 1|poly(ADP-ribose) synthetase|poly(ADP-ribosyl)transferase|poly[ADP-ribose] synthase 1|protein poly-ADP-ribosyltransferase PARP1",1q42.12,1,NC_000001.11,226360691,226408093,minus,23,173870
9606,Homo sapiens,1543,0,live,CYP1A1,"AHH, AHRR, CP11, CYP1, CYPIA1, P1-450, P450-C, P450DX",cytochrome P450 family 1 subfamily A member 1,"cytochrome P450 1A1|aryl hydrocarbon hydroxylase|cytochrome P1-450, dioxin-inducible|cytochrome P450 form 6|cytochrome P450, family 1, subfamily A, polypeptide 1|cytochrome P450, subfamily I (aromatic compound-inducible), polypeptide 1|cytochrome P450-C|cytochrome P450-P1|flavoprotein-linked monooxygenase|hydroperoxy icosatetraenoate dehydratase|xenobiotic monooxygenase",15q24.1,15,NC_000015.10,74719542,74725528,minus,7,108330
9606,Homo sapiens,4292,0,live,MLH1,"COCA2, FCC2, HNPCC, HNPCC2, hMLH1",mutL homolog 1,"DNA mismatch repair protein Mlh1|mutL homolog 1, colon cancer, nonpolyposis type 2",3p22.2,3,NC_000003.12,36993350,37050846,plus,21,120436
9606,Homo sapiens,857,0,live,CAV1,"BSCL3, CGL3, LCCNS, MSTP085, PPH3, VIP21",caveolin 1,"caveolin-1|caveolin 1, caveolae protein, 22kDa|cell growth-inhibiting protein 32",7q31.2,7,NC_000007.14,116525009,116561185,plus,4,601047
9606,Homo sapiens,6648,0,live,SOD2,"GClnc1, IPO-B, IPOB, MNSOD, MVCD6, Mn-SOD",superoxide dismutase 2,"superoxide dismutase [Mn], mitochondrial|Mn superoxide dismutase|epididymis secretory sperm binding protein|gastric cancer-associated lncRNA 1|indophenoloxidase B|manganese-containing superoxide dismutase|mangano-superoxide dismutase|superoxide dismutase 2, mitochondrial",6q25.3,6,NC_000006.12,159669069,159762281,minus,10,147460
9606,Homo sapiens,4153,0,live,MBL2,"COLEC1, HSMBPC, MBLD, MBP, MBP-C, MBP1, MBPD, MBL2",mannose binding lectin 2,"mannose-binding protein C|collectin-1|mannan-binding lectin|mannose-binding lectin (protein C) 2, soluble (opsonic defect)|mannose-binding lectin 2, soluble (opsonic defect)",10q21.1,10,NC_000010.11,52764977,52772847,minus,5,154545
9606,Homo sapiens,1906,0,live,EDN1,"ARCND3, ET1, HDLCQ7, PPET1, QME",endothelin 1,endothelin-1|preproendothelin-1,6p24.1,6,NC_000006.12,12256463,12297194,plus,9,131240
9606,Homo sapiens,5595,0,live,MAPK3,"ERK-1, ERK1, ERT2, HS44KDAP, HUMKER1A, P44ERK1, P44MAPK, PRKM3, p44-ERK1, p44-MAPK",mitogen-activated protein kinase 3,mitogen-activated protein kinase 3|MAP kinase isoform p44|MAPK 1|extracellular signal-regulated kinase 1|extracellular signal-related kinase 1|insulin-stimulated MAP2 kinase|microtubule-associated protein 2 kinase,16p11.2,16,NC_000016.10,30114105,30123309,minus,10,601795
9606,Homo sapiens,4582,0,live,MUC1,"ADMCKD, ADMCKD1, CA 15-3, CD227, EMA, H23AG, KL-6, MAM6, MCD, MCKD, MCKD1, MUC-1, MUC-1/SEC, MUC-1/X/ZD, PEM, PEMT, PUM, MUC1","mucin 1, cell surface associated","mucin-1|H23 antigen|breast carcinoma-associated antigen DF3|cancer antigen 15-3|carcinoma-associated mucin|episialin|krebs von den Lungen-6|mucin 1, transmembrane|peanut-reactive urinary mucin|polymorphic epithelial mucin|tumor associated epithelial mucin|tumor-associated epithelial membrane antigen",1q22,1,NC_000001.11,155185824,155192915,minus,11,158340
9606,Homo sapiens,1027,0,live,CDKN1B,"CDKN4, KIP1, MEN1B, MEN4, P27KIP1",cyclin dependent kinase inhibitor 1B,"cyclin-dependent kinase inhibitor 1B|cyclin-dependent kinase inhibitor 1B (p27, Kip1)",12p13.1,12,NC_000012.12,12717270,12722383,plus,3,600778
9606,Homo sapiens,4312,0,live,MMP1,"CLG, CLGN",matrix metallopeptidase 1,interstitial collagenase|fibroblast collagenase|matrix metallopeptidase 1 (interstitial collagenase)|matrix metalloprotease 1|matrix metalloproteinase 1,11q22.2,11,NC_000011.10,102789919,102798160,minus,10,120353
9606,Homo sapiens,9429,0,live,ABCG2,"ABC15, ABCP, BCRP, BCRP1, BMDP, CD338, CDw338, EST157481, GOUT1, MRX, MXR, MXR-1, MXR1, UAQTL1",ATP binding cassette subfamily G member 2 (Junior blood group),"broad substrate specificity ATP-binding cassette transporter ABCG2|ABC transporter|ATP-binding cassette transporter G2|ATP-binding cassette, sub-family G (WHITE), member 2 (Junior blood group)|breast cancer resistance protein|mitoxantrone resistance-associated protein|multi drug resistance efflux transport ATP-binding cassette sub-family G (WHITE) member 2|placenta specific MDR protein|placenta-specific ATP-binding cassette transporter|urate exporter",4q22.1,4,NC_000004.12,88090264,88231626,minus,21,603756
9606,Homo sapiens,6667,0,live,SP1,,Sp1 transcription factor,transcription factor Sp1|specificity protein 1,12q13.13,12,NC_000012.12,53380176,53416446,plus,7,189906
9606,Homo sapiens,5879,0,live,RAC1,"MIG5, MRD48, Rac-1, TC-25, p21-Rac1",Rac family small GTPase 1,"ras-related C3 botulinum toxin substrate 1|cell migration-inducing gene 5 protein|ras-like protein TC25|ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)",7p22.1,7,NC_000007.14,6374527,6403967,plus,7,602048
9606,Homo sapiens,185,0,live,AGTR1,"AG2SB, AT1, AT1AR, AT1B, AT1BR, AT1R, AT2R1, HAT1R, AGTR1",angiotensin II receptor type 1,type-1 angiotensin II receptor|type-1B angiotensin II receptor,3q24,3,NC_000003.12,148697871,148743003,plus,5,106165
9606,Homo sapiens,3725,0,live,JUN,"AP-1, AP1, c-Jun, cJUN, p39","Jun proto-oncogene, AP-1 transcription factor subunit",transcription factor AP-1|Jun activation domain binding protein|activator protein 1|enhancer-binding protein AP1|jun oncogene|proto-oncogene c-Jun|proto-oncogene cJun|v-jun avian sarcoma virus 17 oncogene homolog|v-jun sarcoma virus 17 oncogene homolog,1p32.1,1,NC_000001.11,58780791,58784047,minus,1,165160
